citycode	countrycode	latitude	longitude
HDF	DE	53.87861111111111	14.152222222222223
HDG	CN	36.52583333333333	114.42500000000001
HDK	MV	6.630833333333334	73.06777777777778
HDN	US	40.483333333333334	-107.22361111111111
HDS	ZA	-24.34861111111111	30.946944444444444
HDY	TH	6.932777777777778	100.39500000000001
HEA	AF	34.21	62.22833333333333
HEH	MM	20.746944444444445	96.79194444444444
HEI	DE	54.15333333333333	8.901666666666667
HEK	CN	50.17166666666667	127.30944444444444
HEL	FI	60.31722222222223	24.96333333333333
HER	GR	35.33972222222222	25.18027777777778
HET	CN	40.85138888888889	111.82416666666666
HFD	US	41.766666666666666	-72.68333333333334
HFE	CN	31.991111111111113	116.98916666666666
HFN	IS	64.29555555555555	-15.227222222222222
HFS	SE	60.019999999999996	13.578888888888889
HFT	NO	70.67916666666667	23.66611111111111
HGA	SO	9.51388888888889	44.08388888888889
HGD	AU	-20.813055555555557	144.2252777777778
HGH	CN	30.229444444444443	120.43444444444445
HGI	IN	26.967777777777776	93.64055555555557
HGL	DE	54.18527777777778	7.9158333333333335
HGN	TH	19.301666666666666	97.97500000000001
HGO	CI	9.387222222222222	-5.557222222222222
HGR	US	39.70805555555556	-77.72944444444444
HGU	PG	-5.826666666666666	144.29583333333332
HHH	US	32.22222222222222	-80.69888888888889
HHQ	TH	12.630277777777778	99.95333333333333
HHR	US	33.922777777777775	-118.33472222222221
HHZ	PF	-17.548055555555557	-142.61333333333332
HIA	CN	33.7875	119.12777777777777
HIB	US	47.38666666666666	-92.83888888888889
HID	AU	-10.586388888888889	142.29
HIJ	JP	34.43333333333333	132.92499999999998
HIN	KR	35.08861111111111	128.07027777777776
HIR	SB	-9.429444444444444	160.0511111111111
HIS	AU	-20.060000000000002	148.8836111111111
HJJ	CN	27.441388888888888	109.70027777777779
HJR	IN	24.81722222222222	79.91861111111112
HKB	US	63.8675	-148.97027777777777
HKD	JP	41.769999999999996	140.82194444444445
HKG	HK	22.333333333333332	114.2
HKK	NZ	-42.71138888888889	170.98416666666665
HKN	PG	-5.4622222222222225	150.405
HKR	KE	-1.1455555555555554	35.124722222222225
HKT	TH	8.112222222222222	98.30527777777777
HLD	CN	49.20861111111111	119.81666666666666
HLE	SH	-15.958055555555555	-5.645
HLH	CN	46.19472222222222	122.00833333333334
HLN	US	46.606944444444444	-111.98277777777778
HLZ	NZ	-37.86666666666667	175.33194444444445
HMA	RU	61.02861111111111	69.08611111111111
HMB	EG	26.342777777777776	31.74277777777778
HME	DZ	31.673055555555557	6.140555555555556
HMI	CN	42.840833333333336	93.67083333333333
HMO	MX	29.09583333333333	-111.04777777777778
HMS	ID	-1.0219444444444443	114.92583333333334
HMV	SE	65.80611111111111	15.082777777777778
HNA	JP	39.42861111111111	141.13527777777776
HNH	US	58.09583333333334	-135.4127777777778
HNL	US	21.32777777777778	-157.92222222222222
HNM	US	20.795555555555556	-156.01444444444445
HNN	PG	-6.246111111111111	142.17694444444444
HNS	US	59.24388888888889	-135.52361111111114
HNY	CN	26.905555555555555	112.62833333333333
HOB	US	32.68333333333333	-103.21666666666667
HOD	YE	14.753055555555555	42.97638888888889
HOE	LA	20.258055555555554	100.43722222222223
HOF	SA	25.28527777777778	49.48527777777778
HOG	CU	20.785555555555558	-76.315
HOH	AT	47.38444444444444	9.699722222222222
HOI	PF	-18.07472222222222	-140.94583333333333
HOM	US	59.64555555555555	-151.47666666666666
HOR	PT	38.519999999999996	-28.71638888888889
HOT	US	34.47805555555556	-93.0961111111111
HOU	US	29.65	-95.3
HOV	NO	62.17916666666667	6.071111111111111
HOX	MM	24.898611111111112	94.91472222222222
HPA	TO	-19.778055555555554	-174.3413888888889
HPB	US	61.52388888888889	-166.14666666666665
HPG	CN	31.633333333333333	110.33777777777777
HPH	VN	20.819444444444443	106.72500000000001
HPN	US	41.066944444444445	-73.7075
HQL	CN	37.65	75.29527777777777
HQQ	CN	35.869166666666665	114.46583333333334
HRB	CN	45.623333333333335	126.25027777777778
HRE	ZW	-17.931944444444447	31.092777777777776
HRF	MV	6.973055555555556	72.89444444444445
HRG	EG	27.178611111111113	33.80138888888889
HRI	LK	6.283888888888889	81.12388888888889
HRL	US	26.22861111111111	-97.65444444444445
HRO	US	36.26138888888889	-93.15472222222223
HSA	KZ	43.32277777777778	68.40194444444445
HSC	CN	24.833333333333332	113.61666666666666
HSG	JP	33.14972222222222	130.30222222222224
HSL	US	65.69777777777779	-156.3513888888889
HSN	CN	29.934722222222224	122.36194444444443
HSR	IN	22.374444444444446	71.035
HSV	US	34.71666666666667	-86.58333333333333
HTA	RU	52.02638888888889	113.30555555555556
HTG	RU	71.97805555555556	102.4925
HTI	AU	-20.358055555555556	148.95166666666665
HTN	CN	37.03805555555555	79.865
HTS	US	38.36833333333333	-82.55916666666667
HTT	CN	38.25527777777778	90.8461111111111
HTY	TR	36.359722222222224	36.28472222222222
HUH	PF	-16.68722222222222	-151.02166666666668
HUI	VN	16.40083333333333	107.70305555555557
HUN	TW	24.023055555555555	121.61777777777777
HUO	CN	45.58416666666667	119.73833333333333
HUS	US	66.04305555555555	-154.26111111111112
HUU	PE	-9.88	-76.20722222222223
HUV	SE	61.76694444444444	17.084166666666665
HUX	MX	15.775277777777779	-96.2625
HUY	GB	53.574444444444445	-0.35083333333333333
HUZ	CN	23.04888888888889	114.60027777777778
HVB	AU	-25.32	152.8802777777778
HVD	MN	47.95416666666667	91.62805555555555
HVG	NO	71.00972222222222	25.980277777777776
HVN	US	41.263888888888886	-72.88694444444445
HVR	US	48.54416666666666	-109.75916666666667
HWD	US	37.659166666666664	-122.12277777777777
HWN	ZW	-18.63	27.02111111111111
HXD	CN	37.125	97.26861111111111
HYA	US	41.66555555555556	-70.28138888888888
HYD	IN	17.233333333333334	78.4
HYG	US	55.20527777777778	-132.82805555555555
HYN	CN	28.56527777777778	121.43027777777779
HYS	US	38.85027777777778	-99.27555555555556
HZA	CN	35.213055555555556	115.73694444444445
HZG	CN	33.13388888888889	107.20472222222223
HZH	CN	26.323055555555555	109.15166666666667
IAA	RU	67.43333333333334	86.63333333333334
IAG	US	43.10722222222223	-78.94611111111111
IAL	BR	-16.20861111111111	-42.32333333333334
IAM	DZ	28.051666666666666	9.642777777777777
IAN	US	66.97583333333334	-160.43666666666667
IAO	PH	9.859166666666667	126.01527777777778
IAR	RU	57.55888888888889	40.157777777777774
IAS	RO	47.17861111111111	27.620555555555555
IBA	NG	7.3625	3.9783333333333335
IBB	EC	-0.9427777777777778	-90.95305555555557
IBE	CO	4.421111111111111	-75.13361111111112
IBR	JP	36.17833333333333	140.41805555555555
IBZ	ES	38.87277777777778	1.3730555555555557
ICI	FJ	-17.743333333333336	-179.34222222222223
ICO	PH	11.459999999999999	123.25055555555555
ICT	US	37.65	-97.43333333333334
IDA	US	43.51444444444444	-112.07083333333333
IDR	IN	22.721666666666664	75.80111111111111
IEG	PL	52.13861111111111	15.79861111111111
IEV	UA	50.4	30.466666666666665
IFJ	IS	66.05805555555555	-23.135277777777777
IFN	IR	32.751666666666665	51.86972222222222
IFP	US	35.161944444444444	-114.56
IFU	MV	5.707222222222223	73.02555555555556
IGA	BS	20.974999999999998	-73.66694444444445
IGD	TR	39.97277777777778	43.88444444444444
IGG	US	59.323888888888895	-155.9013888888889
IGR	AR	-25.737222222222222	-54.473333333333336
IGT	RU	43.32416666666667	45.003055555555555
IGU	BR	-25.59611111111111	-54.48722222222222
IHR	IR	27.23611111111111	60.72
IIA	IE	53.091944444444444	-9.57
IIL	IR	33.58555555555556	46.405
IJK	RU	56.82916666666667	53.45777777777778
IKE	GL	70.49805555555555	-51.30305555555555
IKI	JP	33.75	129.78333333333333
IKO	US	52.94166666666666	-168.85083333333333
IKS	RU	71.69722222222222	128.90222222222224
IKT	RU	52.268055555555556	104.3888888888889
IKU	KG	42.58555555555556	76.70194444444445
ILD	ES	41.61333333333334	0.6247222222222223
ILE	US	31.15	-97.71666666666667
ILG	US	39.68333333333333	-75.6
ILI	US	59.754444444444445	-154.91083333333333
ILM	US	34.27055555555555	-77.9025
ILN	US	39.42305555555555	-83.78666666666666
ILO	PH	10.713055555555554	122.54527777777777
ILP	NC	-22.58888888888889	167.45583333333332
ILQ	PE	-17.695	-71.34416666666667
ILR	NG	8.440277777777778	4.493888888888889
ILY	GB	55.68194444444444	-6.256666666666667
IMF	IN	24.76	93.89666666666668
IMK	NP	29.97083333333333	81.81805555555555
IMP	BR	-5.5313888888888885	-47.46
IMT	US	45.81666666666667	-88.11666666666666
INB	BZ	16.534166666666668	-88.44305555555556
INC	CN	38.49333333333333	106.01194444444444
IND	US	39.717222222222226	-86.29444444444444
INF	DZ	19.561111111111114	5.751388888888889
INH	MZ	-23.87638888888889	35.40861111111111
INI	RS	43.33722222222222	21.853611111111114
INL	US	48.566111111111105	-93.40305555555557
INN	AT	47.26694444444444	11.383333333333333
INQ	IE	53.058611111111105	-9.50611111111111
INU	NR	-0.5455555555555556	166.91694444444443
INV	GB	57.54	-4.05
INZ	DZ	27.25111111111111	2.5119444444444445
IOA	GR	39.69638888888888	20.822499999999998
IOM	GB	54.083333333333336	-4.624166666666667
ION	CG	1.6166666666666667	18.066666666666666
IOQ	GL	65.54805555555555	-38.97666666666667
IOR	IE	53.106944444444444	-9.65388888888889
IOS	BR	-14.815833333333334	-39.03333333333333
IPA	VU	-18.855833333333333	169.2827777777778
IPC	CL	-27.16472222222222	-109.42194444444445
IPH	MY	4.569166666666667	101.09305555555555
IPI	CO	0.8619444444444444	-77.67166666666667
IPL	US	32.833333333333336	-115.56666666666666
IPN	BR	-19.47083333333333	-42.487500000000004
IQA	IQ	33.785555555555554	42.441111111111105
IQM	CN	38.14944444444444	85.53305555555555
IQN	CN	35.802499999999995	107.59972222222221
IQQ	CL	-20.53527777777778	-70.18138888888889
IQT	PE	-3.7847222222222223	-73.30888888888889
IRA	SB	-10.449166666666667	161.8986111111111
IRC	US	65.82777777777777	-144.07583333333332
IRG	AU	-12.786944444444444	143.30472222222224
IRI	TZ	-7.67	35.75194444444445
IRJ	AR	-29.380555555555556	-66.79583333333333
IRK	US	40.093611111111116	-92.54444444444444
IRM	RU	63.197222222222216	64.4413888888889
IRP	CD	2.828611111111111	27.5875
IRZ	BR	-0.37861111111111106	-64.99222222222222
ISA	AU	-20.663888888888888	139.4886111111111
ISB	PK	33.54833333333333	72.825
ISC	GB	49.9	-6.4
ISE	TR	37.855555555555554	30.368333333333332
ISG	JP	24.39638888888889	124.245
ISK	IN	19.964166666666667	73.80749999999999
ISP	US	40.79527777777778	-73.10027777777778
IST	TR	41.03333333333333	28.950277777777778
ISU	IQ	35.5625	45.31583333333333
ITB	BR	-4.242222222222222	-56.00055555555556
ITH	US	42.49111111111111	-76.46083333333334
ITO	US	19.72138888888889	-155.04833333333332
ITU	RU	45.256388888888885	147.95583333333332
IUE	NU	-19.07777777777778	-169.92666666666665
IUI	GL	73.20166666666667	-56.01361111111111
IVC	NZ	-46.414722222222224	168.31305555555556
IVL	FI	68.60722222222222	27.405277777777776
IVR	AU	-29.886944444444445	151.14499999999998
IWA	RU	57.05833333333333	40.980000000000004
IWD	US	46.52777777777778	-90.13277777777778
IWJ	JP	34.67638888888889	131.7902777777778
IWK	JP	34.14611111111111	132.2472222222222
IXA	IN	23.886944444444445	91.24055555555556
IXB	IN	26.68111111111111	88.3286111111111
IXC	IN	30.673333333333336	76.78861111111111
IXD	IN	25.44	81.73388888888888
IXE	IN	12.961388888888887	74.89
IXG	IN	15.859166666666667	74.61833333333333
IXI	IN	27.294444444444448	94.09638888888888
IXJ	IN	32.689166666666665	74.83749999999999
IXK	IN	21.316666666666666	70.26666666666667
IXL	IN	34.13583333333333	77.54638888888888
IXM	IN	9.834444444444445	78.09333333333333
IXR	IN	23.31416666666667	85.32166666666666
IXS	IN	24.913055555555555	92.9786111111111
IXT	IN	28.06722222222222	95.33638888888889
IXU	IN	19.86277777777778	75.39805555555556
IXW	IN	22.816666666666666	86.16666666666667
IXX	IN	17.908055555555553	77.48583333333333
IXY	IN	23.11277777777778	70.10055555555554
IXZ	IN	11.64111111111111	92.72972222222222
IZA	BR	-21.51222222222222	-43.17055555555555
IZM	TR	38.28333333333333	27.166666666666668
IZO	JP	35.41361111111111	132.89
IZT	MX	16.448888888888888	-95.09388888888888
JAC	US	43.60722222222223	-110.73777777777778
JAE	PE	-5.593611111111111	-78.77361111111111
JAF	LK	9.792222222222222	80.07
JAI	IN	26.824166666666667	75.81222222222222
JAN	US	32.31666666666667	-90.08333333333333
JAR	IR	28.586666666666666	53.57888888888889
JAT	MH	7.0	168.98333333333332
JAU	PE	-11.784166666666666	-75.47305555555556
JAV	GL	69.24277777777777	-51.058055555555555
JAW	BR	-7.586388888888888	-40.535555555555554
JAX	US	30.416666666666668	-81.63333333333334
JBB	ID	-8.242222222222221	113.69444444444444
JBR	US	35.83305555555556	-90.64944444444446
JCH	GL	68.82055555555556	-51.17222222222222
JCK	AU	-20.668333333333333	141.7225
JCS	BR	-5.211666666666667	-40.705000000000005
JCU	ES	35.89222222222222	-5.3069444444444445
JDH	IN	26.25111111111111	73.04888888888888
JDO	BR	-7.2186111111111115	-39.271388888888886
JDZ	CN	29.339166666666664	117.1763888888889
JED	SA	21.679444444444446	39.156666666666666
JEE	HT	18.666666666666668	-74.16666666666667
JEG	GL	68.72111111111111	-52.79361111111111
JEJ	MH	7.5649999999999995	168.96194444444444
JEK	ZM	-15.633333333333333	29.603611111111114
JER	GB	49.20777777777778	-2.1952777777777777
JFR	GL	62.01305555555555	-49.66861111111111
JGA	IN	22.465555555555554	70.0125
JGB	IN	19.066666666666666	82.03333333333333
JGD	CN	50.378055555555555	124.11555555555555
JGN	CN	39.85722222222223	98.34138888888889
JGO	GL	69.25083333333333	-53.53805555555555
JGS	CN	26.8575	114.73722222222223
JHB	MY	1.6388888888888888	103.67027777777778
JHG	CN	21.973055555555554	100.76305555555555
JHM	US	20.963055555555556	-156.67305555555555
JHS	GL	66.95138888888889	-53.72944444444445
JIA	BR	-11.419722222222221	-58.71
JIB	DJ	11.547222222222222	43.159444444444446
JIC	CN	38.54194444444444	102.34861111111111
JIJ	ET	9.363333333333333	42.78972222222222
JIK	GR	37.68277777777777	26.346944444444443
JIM	ET	7.662777777777778	36.81805555555556
JIN	UG	0.4519444444444445	33.19444444444444
JIO	ID	-8.139166666666666	127.90333333333334
JIQ	CN	29.514722222222222	108.83166666666666
JIU	CN	29.47861111111111	115.80222222222221
JJD	BR	-2.9066666666666667	-40.35805555555556
JJG	BR	-28.67527777777778	-49.059444444444445
JJM	KE	0.22805555555555557	38.17222222222222
JJN	CN	24.795555555555556	118.58805555555556
JJU	GL	60.715833333333336	-46.03
JKG	SE	57.7575	14.06861111111111
JKH	GR	38.34305555555556	26.140555555555554
JKL	GR	36.96333333333334	26.941111111111113
JKR	NP	26.70888888888889	85.92416666666666
JKT	ID	-6.154166666666667	106.84888888888888
JLN	US	37.151944444444446	-94.49833333333333
JLR	IN	23.17777777777778	80.05194444444444
JMA	BR	-20.26	-42.18416666666666
JMJ	CN	22.4175	99.78416666666666
JMK	GR	37.434999999999995	25.348055555555554
JMO	NP	28.780555555555555	83.72305555555556
JMS	US	46.92972222222222	-98.67833333333334
JMU	CN	46.843333333333334	130.46527777777777
JNB	ZA	-26.25	28.15
JNG	CN	35.293055555555554	116.34666666666666
JNN	GL	60.14194444444444	-45.23305555555556
JNS	GL	60.9175	-46.059999999999995
JNU	US	58.355000000000004	-134.57638888888889
JNX	GR	37.08222222222223	25.36861111111111
JNZ	CN	41.1025	121.06194444444444
JOE	FI	62.66277777777778	29.6075
JOG	ID	-7.788055555555555	110.43166666666667
JOI	BR	-26.224444444444444	-48.7975
JOS	NG	9.639722222222222	8.870000000000001
JPA	BR	-7.148333333333333	-34.95055555555556
JPE	BR	-3.0180555555555557	-47.32138888888889
JPO	BR	-7.039166666666667	-37.25222222222222
JPR	BR	-10.870833333333334	-61.846944444444446
JQA	GL	70.73361111111112	-52.69277777777778
JRG	IN	21.91333333333333	84.05111111111111
JRH	IN	26.731666666666666	94.17555555555556
JRK	GL	61.176944444444445	-48.419999999999995
JRO	TZ	-3.4294444444444445	37.074444444444445
JRT	BR	-2.1869444444444444	-56.090833333333336
JSA	IN	26.88861111111111	70.865
JSB	BR	-4.043055555555555	-40.89416666666666
JSH	GR	35.21611111111111	26.10138888888889
JSI	GR	39.17722222222222	23.503611111111113
JSJ	CN	47.11	132.6602777777778
JSO	BR	-3.680833333333333	-40.340833333333336
JSR	BD	23.183888888888887	89.16083333333334
JST	US	40.316111111111105	-78.83388888888888
JSU	GL	65.41250000000001	-52.939722222222215
JSY	GR	37.422777777777775	24.95
JTC	BR	-22.16361111111111	-49.06916666666667
JTR	GR	36.399166666666666	25.479444444444443
JTY	GR	36.580000000000005	26.375555555555557
JUB	SS	4.871944444444445	31.601111111111113
JUH	CN	30.740277777777777	117.68666666666667
JUI	DE	53.68111111111111	7.055833333333333
JUJ	AR	-24.392777777777777	-65.09777777777778
JUK	GL	71.05527777777777	-51.88361111111111
JUL	PE	-15.467222222222222	-70.15805555555556
JUM	NP	29.274444444444445	82.19361111111111
JUV	GL	72.79055555555556	-56.13111111111111
JUZ	CN	28.96722222222222	118.9
JWN	IR	36.774166666666666	48.358333333333334
JXA	CN	45.2925	131.19194444444446
JYR	IR	28.72722222222222	57.67027777777778
JYV	FI	62.39944444444444	25.678333333333335
JZH	CN	32.85666666666667	103.68305555555555
KAA	ZM	-10.218055555555555	31.134722222222223
KAB	ZW	-16.51972222222222	28.884999999999998
KAD	NG	10.696111111111112	7.319999999999999
KAE	US	56.96138888888889	-133.9102777777778
KAJ	FI	64.28555555555555	27.6925
KAL	US	64.31805555555555	-158.74305555555554
KAN	NG	12.0475	8.524722222222223
KAO	FI	65.9875	29.239444444444445
KAW	MM	10.049166666666666	98.53805555555556
KAZ	ID	1.1847222222222222	127.89611111111111
KBC	US	66.27222222222223	-145.8188888888889
KBH	TZ	-3.7916666666666665	32.64666666666667
KBK	IN	26.77472222222222	83.89500000000001
KBL	AF	34.56583333333333	69.2125
KBR	MY	6.1675	102.2911111111111
KBT	MH	8.900833333333333	170.84361111111113
KBU	ID	-3.296111111111111	116.16472222222222
KBV	TH	8.095833333333333	98.9888888888889
KCA	CN	41.71805555555556	82.98666666666666
KCC	US	56.0125	-132.8338888888889
KCH	MY	1.4841666666666666	110.34388888888888
KCK	RU	57.772777777777776	108.0586111111111
KCL	US	56.3	-158.53333333333333
KCM	TR	37.538888888888884	36.95333333333333
KCT	LK	5.993611111111111	80.32027777777778
KCZ	JP	33.54611111111111	133.66944444444442
KDH	AF	31.505555555555556	65.84777777777778
KDI	ID	-4.081666666666666	122.41833333333334
KDL	EE	58.990833333333335	22.830833333333334
KDM	MV	0.48833333333333334	72.9961111111111
KDO	MV	1.8583333333333334	73.51972222222223
KDP	PG	-5.866666666666667	143.5
KDU	PK	35.33305555555556	75.54638888888888
KDV	FJ	-19.058333333333334	178.15722222222223
KEA	TM	37.82222222222222	65.13555555555556
KEI	ID	-6.666666666666667	139.38333333333333
KEJ	RU	55.269999999999996	86.10722222222222
KEK	US	59.35333333333333	-157.4763888888889
KEM	FI	65.7786111111111	24.580833333333334
KEO	CI	9.53888888888889	-7.5625
KEP	NP	28.103611111111114	81.66694444444445
KER	IR	30.274444444444445	56.95111111111111
KET	MM	21.301666666666666	99.63611111111112
KEU	KE	-1.586666666666667	35.25861111111111
KEW	CA	52.992222222222225	-92.83888888888889
KFP	US	54.84805555555556	-163.4063888888889
KFS	TR	41.315	33.79611111111111
KGA	CD	-5.9	22.469166666666666
KGC	AU	-35.715833333333336	137.52583333333334
KGD	RU	54.89	20.592499999999998
KGE	SB	-7.328333333333333	157.58333333333334
KGF	KZ	49.670833333333334	73.33444444444444
KGI	AU	-30.79138888888889	121.46361111111112
KGK	US	59.727222222222224	-157.26166666666666
KGL	RW	-1.968611111111111	30.139444444444443
KGP	RU	62.190555555555555	74.53388888888888
KGQ	GL	72.38111111111111	-55.53666666666666
KGS	GR	36.79333333333333	27.091666666666665
KGT	CN	30.14472222222222	101.73777777777778
KGX	US	62.897777777777776	-160.06722222222223
KHD	IR	33.43861111111111	48.280833333333334
KHG	CN	39.5425	76.02
KHH	TW	22.577222222222222	120.35
KHI	PK	24.906666666666666	67.16083333333334
KHM	MM	25.98777777777778	95.67416666666666
KHN	CN	28.86388888888889	115.90222222222222
KHQ	GL	74.57944444444443	-57.23555555555556
KHS	OM	26.171111111111113	56.24055555555556
KHV	RU	48.528055555555554	135.18833333333333
KHX	UG	-0.7194444444444444	29.7
KHY	IR	38.42222222222222	44.97666666666667
KHZ	PF	-15.780833333333334	-145.12416666666667
KID	SE	55.92166666666667	14.085555555555556
KIE	PG	-6.306111111111111	155.72861111111112
KIF	CA	53.0125	-89.85583333333332
KIH	IR	26.5275	53.97916666666667
KIJ	JP	37.95583333333334	139.12083333333334
KIK	IQ	35.516666666666666	44.3
KIM	ZA	-28.802777777777777	24.76527777777778
KIN	JM	17.933333333333334	-76.78333333333333
KIO	MH	5.643888888888888	169.12444444444446
KIR	IE	52.18083333333333	-9.523888888888889
KIS	KE	-0.08555555555555555	34.72972222222222
KIT	GR	36.274166666666666	23.016944444444444
KIV	MD	46.92777777777778	28.930833333333336
KJA	RU	56.17305555555555	92.49333333333334
KJB	IN	15.714722222222221	78.17833333333334
KJH	CN	26.971944444444443	107.9875
KJI	CN	48.22166666666667	86.9961111111111
KJJ	UG	0.19722222222222224	32.55305555555555
KJK	BE	50.81722222222223	3.2047222222222222
KJT	ID	-6.6513888888888895	108.16944444444445
KKA	US	64.9388888888889	-161.1552777777778
KKB	US	58.190555555555555	-152.36777777777777
KKC	TH	16.464444444444442	102.78222222222222
KKE	NZ	-35.257777777777775	173.91194444444446
KKH	US	59.96027777777778	-162.8813888888889
KKI	US	60.905277777777776	-161.42388888888888
KKJ	JP	33.84583333333334	131.03472222222223
KKN	NO	69.72583333333334	29.891388888888887
KKQ	RU	65.7	82.45
KKR	PF	-15.663333333333334	-146.88472222222222
KKS	IR	33.89527777777778	51.57694444444445
KKX	JP	28.321666666666665	129.92666666666665
KLF	RU	54.54861111111111	36.37166666666667
KLG	US	61.53583333333333	-160.3477777777778
KLH	IN	16.66472222222222	74.28944444444444
KLL	US	59.126111111111115	-156.86083333333332
KLN	US	57.53444444444444	-153.9777777777778
KLO	PH	11.684444444444445	122.38111111111111
KLR	SE	56.68555555555555	16.2875
KLU	AT	46.64277777777778	14.337777777777779
KLV	CZ	50.20305555555556	12.915000000000001
KLW	US	55.57916666666667	-133.07611111111112
KLX	GR	37.068333333333335	22.025555555555556
KME	RW	-2.4622222222222225	28.908055555555553
KMG	CN	25.108611111111113	102.935
KMI	JP	31.877222222222223	131.44861111111112
KMJ	JP	32.83722222222222	130.855
KMN	CD	-8.64111111111111	25.25
KMO	US	58.93194444444444	-158.90194444444444
KMQ	JP	36.39472222222222	136.40666666666667
KMS	GH	6.714444444444444	-1.5908333333333335
KMU	SO	-0.3772222222222222	42.45944444444445
KMV	MM	23.18888888888889	94.05194444444444
KMW	RU	57.75	40.93333333333333
KMY	US	57.00138888888889	-154.15166666666667
KND	CD	-2.9191666666666665	25.915277777777778
KNG	ID	-3.6444444444444444	133.69555555555556
KNH	TW	24.429722222222225	118.36166666666666
KNK	US	59.43333333333333	-154.8036111111111
KNQ	NC	-21.05388888888889	164.8388888888889
KNS	AU	-39.8775	143.87833333333333
KNU	IN	26.440555555555555	80.36722222222221
KNW	US	59.45055555555556	-157.32861111111112
KNX	AU	-15.778055555555556	128.70749999999998
KNY	RU	58.48083333333334	99.09833333333333
KOA	US	19.73888888888889	-156.04555555555555
KOC	NC	-20.54638888888889	164.25555555555556
KOE	ID	-10.171666666666667	123.67111111111112
KOI	GB	58.95777777777778	-2.9052777777777776
KOJ	JP	31.803333333333335	130.71944444444443
KOK	FI	63.721111111111114	23.143055555555556
KOM	PG	-6.148333333333333	143.6575
KOO	CD	-5.4	27.0
KOP	TH	17.385277777777777	104.64194444444445
KOS	KH	10.579722222222221	103.63694444444445
KOT	US	63.0325	-163.53055555555557
KOV	KZ	53.32916666666667	69.59472222222222
KOW	CN	25.85138888888889	114.77527777777777
KOY	US	57.16027777777778	-154.22916666666666
KOZ	US	57.925555555555555	-152.49666666666664
KPB	US	56.35194444444445	-133.62222222222223
KPN	US	59.93527777777778	-164.03194444444446
KPO	KR	35.98777777777778	129.42055555555555
KPR	US	58.48861111111111	-152.58305555555555
KPV	US	55.906666666666666	-159.16083333333333
KPW	RU	67.845	166.13972222222222
KPY	US	57.93055555555555	-153.04
KQA	US	54.13305555555556	-165.78083333333333
KQH	IN	26.591944444444444	74.81444444444445
KQT	TJ	37.867222222222225	68.86472222222221
KRF	SE	63.04861111111111	17.76888888888889
KRK	PL	50.06444444444444	19.94472222222222
KRL	CN	41.69916666666666	86.13027777777778
KRN	SE	67.82194444444444	20.336666666666666
KRO	RU	55.47083333333334	65.41055555555556
KRP	DK	56.2975	9.124722222222223
KRS	NO	58.13333333333333	8.016666666666667
KRT	SD	15.589444444444444	32.55305555555555
KRW	TM	40.06083333333333	53.00805555555556
KRY	CN	45.46611111111111	84.9538888888889
KSA	FM	5.356944444444444	162.95833333333331
KSC	SK	48.66305555555555	21.241111111111113
KSE	UG	0.185	30.101944444444445
KSF	DE	51.3125	9.479722222222222
KSH	IR	34.34805555555556	47.156666666666666
KSJ	GR	35.421388888888885	26.91
KSM	US	62.06055555555555	-163.30083333333334
KSN	KZ	53.206944444444446	63.55027777777777
KSO	GR	40.44638888888888	21.28222222222222
KSQ	UZ	38.801944444444445	65.77472222222222
KSU	NO	63.111666666666665	7.8244444444444445
KSY	TR	40.56222222222222	43.115
KTA	AU	-20.71222222222222	116.77333333333333
KTB	US	55.68333333333333	-132.53333333333333
KTD	JP	25.94472222222222	131.32722222222222
KTE	MY	4.5408333333333335	103.42583333333334
KTF	NZ	-40.85	172.8
KTG	ID	-1.8166666666666667	109.96361111111112
KTJ	KE	-1.263611111111111	35.02777777777778
KTL	KE	0.9733333333333334	34.959722222222226
KTM	NP	27.696666666666665	85.35916666666667
KTN	US	55.333333333333336	-131.65
KTR	AU	-14.521111111111113	132.3777777777778
KTS	US	65.33222222222221	-166.4675
KTT	FI	67.70111111111112	24.846944444444443
KTW	PL	50.47416666666667	19.08
KUA	MY	3.7808333333333333	103.20944444444444
KUC	KI	1.0038888888888888	173.03111111111113
KUF	RU	53.50388888888889	50.151666666666664
KUG	AU	-10.226666666666667	142.21972222222223
KUH	JP	43.04083333333333	144.19305555555556
KUK	US	60.87388888888889	-162.52416666666667
KUL	MY	3.1333333333333333	101.7
KUM	JP	30.385555555555555	130.65944444444446
KUN	LT	54.96388888888889	24.084722222222222
KUO	FI	63.007222222222225	27.797777777777778
KUS	GL	65.57333333333332	-37.134166666666665
KUT	GE	42.17666666666666	42.4825
KUU	IN	31.87666666666667	77.15444444444445
KUV	KR	35.903888888888886	126.61583333333333
KUZ	GL	65.86388888888888	-36.995555555555555
KVA	GR	40.913333333333334	24.61916666666667
KVC	US	55.11666666666667	-162.265
KVG	PG	-2.5794444444444444	150.80805555555557
KVK	RU	67.57638888888889	33.58027777777778
KVL	US	67.73611111111111	-164.56361111111113
KVO	RS	43.81861111111112	20.58611111111111
KVR	RU	44.2725	135.0288888888889
KVX	RU	58.50083333333333	49.342222222222226
KWA	MH	8.72	167.73166666666665
KWE	CN	26.538611111111113	106.80083333333333
KWI	KW	29.226666666666667	47.96888888888889
KWJ	KR	35.12638888888889	126.80888888888889
KWK	US	59.87638888888889	-163.1686111111111
KWL	CN	25.218055555555555	110.03916666666666
KWM	AU	-15.485277777777776	141.75222222222223
